visits,ctr,time_on_page,scroll_depth,add_to_cart_rate,conversion_rate,title_quality,description_length,keyword_score,rating,reviews,cluster_id,cluster_label
20766.0,0.0778,203.3,30.46,0.0559,0.0245,3.85,234.0,1.92,2.61,6.0,0,Invisible Product
44457.0,0.1041,381.09,58.43,0.1089,0.0713,8.58,702.0,1.18,4.33,286.0,2,Attract but Don't Convert
15808.0,0.1025,253.11,48.84,0.0727,0.0487,7.27,504.0,7.7,4.21,746.0,1,High Performer
26470.0,0.0321,191.46,30.51,0.0739,0.0304,1.67,348.0,3.23,3.02,45.0,0,Invisible Product
49911.0,0.0951,157.81,39.27,0.1101,0.0582,6.75,274.0,5.8,3.89,87.0,3,Low Engagement Product
2911.0,0.1648,215.28,40.64,0.0377,0.0111,1.19,406.0,1.15,2.87,42.0,4,Trust Issue Product
47111.0,0.1702,104.94,26.65,0.1058,0.0674,9.08,145.0,8.67,4.04,971.0,1,High Performer
6646.0,0.0631,438.98,73.74,0.0617,0.0178,2.25,786.0,2.73,2.41,2.0,0,Invisible Product
34854.0,0.0648,305.5,66.76,0.1025,0.0593,6.09,603.0,3.26,4.21,486.0,2,Attract but Don't Convert
30306.0,0.0419,280.61,49.47,0.0428,0.0168,3.21,569.0,1.31,1.93,10.0,0,Invisible Product
41206.0,0.1405,250.98,26.47,0.1313,0.0834,8.66,343.0,9.47,4.44,192.0,1,High Performer
11511.0,0.1146,122.75,24.95,0.1241,0.0719,9.45,223.0,7.44,3.52,370.0,3,Low Engagement Product
3011.0,0.0915,153.77,23.41,0.0934,0.0443,5.47,191.0,4.03,3.59,120.0,3,Low Engagement Product
1834.0,0.001,422.22,62.36,0.0723,0.0266,2.09,754.0,3.29,3.3,7.0,0,Invisible Product
18327.0,0.1626,135.93,31.03,0.1085,0.0763,9.54,236.0,9.46,4.6,355.0,1,High Performer
8780.0,0.054,146.24,33.03,0.0058,0.0055,2.95,264.0,3.15,1.33,25.0,0,Invisible Product
19460.0,0.1031,195.41,45.07,0.0652,0.0358,9.36,355.0,9.2,4.17,421.0,1,High Performer
18443.0,0.0979,382.16,72.93,0.0797,0.0634,8.36,722.0,7.48,4.65,971.0,1,High Performer
5859.0,0.0245,200.89,32.86,0.0959,0.0579,1.0,317.0,7.77,4.41,351.0,3,Low Engagement Product
23178.0,0.0606,427.65,72.29,0.0664,0.0367,1.93,851.0,1.62,3.21,37.0,2,Attract but Don't Convert
35253.0,0.0143,156.14,17.51,0.0875,0.0366,2.08,201.0,2.47,2.77,2.0,3,Low Engagement Product
11211.0,0.0764,193.72,37.25,0.0061,0.0001,3.88,353.0,3.88,2.43,28.0,0,Invisible Product
37604.0,0.0733,265.73,51.33,0.0444,0.0119,3.31,530.0,3.94,1.81,11.0,0,Invisible Product
1902.0,0.145,234.7,44.09,0.1069,0.0785,9.99,402.0,9.66,4.19,971.0,1,High Performer
8255.0,0.1998,446.07,60.73,0.028,0.0011,1.24,736.0,2.28,3.03,17.0,4,Trust Issue Product
8220.0,0.0676,459.21,82.06,0.0883,0.0608,4.88,892.0,2.78,3.93,317.0,2,Attract but Don't Convert
39484.0,0.0341,141.58,30.08,0.0529,0.024,2.6,218.0,1.37,2.11,42.0,0,Invisible Product
47125.0,0.1453,208.33,34.84,0.0985,0.0559,9.43,351.0,7.45,4.02,624.0,1,High Performer
47354.0,0.0017,159.71,27.54,0.0682,0.0312,2.15,184.0,1.21,2.96,6.0,0,Invisible Product
22018.0,0.1507,141.73,29.68,0.0977,0.0693,8.57,261.0,8.79,4.15,631.0,1,High Performer
20545.0,0.1507,508.22,89.44,0.1269,0.0767,10.0,919.0,6.5,3.48,426.0,2,Attract but Don't Convert
30406.0,0.124,332.03,70.05,0.1157,0.08,9.21,661.0,8.02,4.59,442.0,1,High Performer
16746.0,0.1157,157.45,29.82,0.1082,0.0864,8.77,246.0,9.2,4.64,971.0,1,High Performer
46943.0,0.0797,371.24,66.54,0.0557,0.0219,7.06,653.0,4.86,3.12,86.0,2,Attract but Don't Convert
31165.0,0.0261,337.58,49.24,0.053,0.0241,3.29,575.0,1.9,2.86,29.0,0,Invisible Product
25299.0,0.0138,237.64,45.23,0.0838,0.0323,1.2,470.0,1.11,2.61,41.0,0,Invisible Product
42076.0,0.0508,97.24,29.04,0.0284,0.022,5.71,215.0,3.04,3.65,243.0,3,Low Engagement Product
16471.0,0.1401,470.55,78.88,0.1124,0.0848,9.3,889.0,8.16,4.86,971.0,1,High Performer
11935.0,0.0673,130.1,26.45,0.0917,0.0405,4.47,223.0,2.81,4.27,104.0,3,Low Engagement Product
46036.0,0.015,500.61,84.97,0.0811,0.0314,1.4,998.0,1.55,3.48,47.0,2,Attract but Don't Convert
2149.0,0.0966,242.39,56.82,0.0962,0.0653,9.3,477.0,8.8,4.06,971.0,1,High Performer
31716.0,0.0881,444.94,73.14,0.1067,0.056,6.5,849.0,4.07,3.38,277.0,2,Attract but Don't Convert
38291.0,0.1008,202.18,35.94,0.1111,0.0849,8.5,276.0,8.87,4.95,971.0,1,High Performer
47457.0,0.0953,279.37,51.31,0.0941,0.0557,4.43,548.0,7.61,4.29,361.0,2,Attract but Don't Convert
21032.0,0.1167,193.33,36.39,0.1211,0.0605,7.41,291.0,7.96,4.52,50.0,3,Low Engagement Product
29955.0,0.1139,14.57,10.0,0.127,0.0436,8.12,28.0,7.94,4.25,777.0,3,Low Engagement Product
7258.0,0.1504,404.93,70.63,0.1161,0.0858,9.59,780.0,8.74,4.37,971.0,1,High Performer
43116.0,0.0805,483.36,89.46,0.0931,0.0452,8.73,968.0,1.04,3.24,55.0,2,Attract but Don't Convert
7500.0,0.0886,183.45,30.63,0.0684,0.0406,7.73,220.0,3.05,3.19,335.0,3,Low Engagement Product
42742.0,0.2274875,88.13,20.63,0.0282,0.0134,9.04,78.0,4.48,2.02,468.0,4,Trust Issue Product
15251.0,0.1185,497.03,82.62,0.1227,0.0686,9.19,906.0,7.71,4.06,419.0,2,Attract but Don't Convert
1254.0,0.1075,249.01,48.33,0.1035,0.0778,7.79,412.0,7.68,4.11,971.0,1,High Performer
4599.0,0.2274875,349.35,64.84,0.0275,0.0222,9.06,671.0,8.05,3.31,291.0,4,Trust Issue Product
6395.0,0.0529,99.71,20.29,0.0746,0.0348,2.22,138.0,3.13,3.43,15.0,3,Low Engagement Product
12283.0,0.1075,295.09,59.99,0.1156,0.0667,8.92,572.0,6.66,4.21,391.0,1,High Performer
29399.0,0.2274875,292.88,43.98,0.0242,0.003,3.92,418.0,1.49,2.55,46.0,4,Trust Issue Product
12974.0,0.1117,434.01,79.43,0.0777,0.0427,10.0,853.0,3.85,4.17,224.0,2,Attract but Don't Convert
32811.0,0.2052,187.79,33.06,0.0177,0.0168,5.44,350.0,10.0,2.97,336.0,4,Trust Issue Product
5639.0,0.2274875,205.07,29.67,0.0284,0.0165,7.19,286.0,7.58,2.18,971.0,4,Trust Issue Product
42505.0,0.0988,297.4,55.16,0.0877,0.0543,7.31,539.0,8.12,3.96,450.0,1,High Performer
48454.0,0.0632,399.08,62.71,0.1007,0.0562,5.25,714.0,4.27,3.39,285.0,2,Attract but Don't Convert
2657.0,0.045,277.87,50.06,0.0294,0.009,3.2,499.0,1.58,1.48,44.0,0,Invisible Product
38460.0,0.0911,92.71,12.75,0.0408,0.0157,2.75,153.0,2.77,2.16,24.0,0,Invisible Product
16582.0,0.1836,372.23,76.49,0.0316,0.0151,6.63,712.0,6.84,2.86,77.0,4,Trust Issue Product
2300.0,0.0254,514.75,88.17,0.0653,0.0334,3.15,935.0,4.25,3.31,350.0,2,Attract but Don't Convert
47040.0,0.1044,511.55,84.07,0.0769,0.0454,7.88,954.0,7.21,4.06,971.0,2,Attract but Don't Convert
3061.0,0.0741,241.06,47.46,0.078,0.0498,4.45,374.0,5.69,4.39,309.0,3,Low Engagement Product
47075.0,0.0382,355.31,53.78,0.0483,0.0134,2.2,603.0,1.56,3.11,3.0,0,Invisible Product
21457.0,0.1047,300.04,48.55,0.0858,0.0702,7.55,517.0,8.57,4.6,971.0,1,High Performer
12069.0,0.0435,372.95,64.06,0.0321,0.0133,3.02,644.0,1.23,2.15,3.0,0,Invisible Product
2969.0,0.0933,103.74,24.74,0.0977,0.0581,6.26,126.0,7.54,4.02,295.0,3,Low Engagement Product
46860.0,0.0994,192.11,31.86,0.0477,0.0253,6.17,309.0,5.52,3.85,418.0,3,Low Engagement Product
28743.0,0.1251,445.52,79.81,0.0861,0.0636,8.73,844.0,7.74,4.38,971.0,1,High Performer
24836.0,0.2274875,320.16,63.52,0.0375,0.0233,9.11,648.0,8.36,3.02,296.0,4,Trust Issue Product
38567.0,0.1623,342.81,61.95,0.1115,0.0572,9.82,651.0,9.2,3.61,136.0,1,High Performer
23428.0,0.1309,141.94,20.57,0.0916,0.0593,7.73,166.0,6.23,4.17,395.0,3,Low Engagement Product
25976.0,0.0493,208.77,41.89,0.069,0.0352,6.56,346.0,2.83,3.36,477.0,3,Low Engagement Product
21395.0,0.1277,238.96,34.64,0.0991,0.0739,9.02,434.0,9.43,4.41,971.0,1,High Performer
4087.0,0.0916,168.53,29.02,0.0366,0.0153,6.4,229.0,4.93,3.19,242.0,3,Low Engagement Product
22499.0,0.0503,178.54,31.78,0.0874,0.0447,6.43,315.0,3.57,3.46,191.0,3,Low Engagement Product
46314.0,0.0624,252.66,42.75,0.0554,0.0258,3.42,417.0,2.11,1.84,37.0,0,Invisible Product
34086.0,0.0482,117.59,16.29,0.0782,0.0408,2.7,122.0,3.38,2.85,49.0,3,Low Engagement Product
20980.0,0.1029,369.65,56.37,0.1442,0.0616,8.24,655.0,2.54,4.19,23.0,2,Attract but Don't Convert
4835.0,0.0578,439.24,68.85,0.0663,0.0369,4.36,776.0,2.06,4.32,111.0,2,Attract but Don't Convert
44164.0,0.0409,302.95,49.39,0.0468,0.0287,4.33,527.0,1.0,3.62,160.0,0,Invisible Product
4655.0,0.0275,446.9,81.64,0.0694,0.0156,1.18,910.0,2.82,2.63,0.0,0,Invisible Product
42014.0,0.1168,499.72,80.9,0.0873,0.054,9.51,887.0,8.12,4.12,539.0,2,Attract but Don't Convert
40918.0,0.1144,160.05,31.37,0.0726,0.0504,8.37,228.0,9.1,4.04,814.0,1,High Performer
45625.0,0.104,499.91,93.57,0.0882,0.0519,4.01,952.0,7.49,4.17,334.0,2,Attract but Don't Convert
19930.0,0.0386,241.75,46.1,0.0599,0.0214,1.2,447.0,2.16,3.42,41.0,0,Invisible Product
17529.0,0.1367,238.47,37.74,0.1455,0.1083,7.89,412.0,7.05,4.87,971.0,1,High Performer
6993.0,0.1074,428.51,81.48,0.1438,0.0996,7.59,845.0,8.19,4.39,971.0,1,High Performer
14473.0,0.0746,516.36,86.13,0.0447,0.032,3.81,935.0,3.15,3.5,189.0,2,Attract but Don't Convert
47433.0,0.1195,90.98,15.25,0.0646,0.0491,7.59,128.0,8.81,4.11,171.0,3,Low Engagement Product
3536.0,0.0376,466.02,83.02,0.036,0.0137,2.35,908.0,1.12,2.37,2.0,0,Invisible Product
8854.0,0.0907,226.79,42.74,0.0705,0.0425,3.02,367.0,5.63,3.76,388.0,3,Low Engagement Product
10777.0,0.063,74.0,11.29,0.0592,0.0211,1.83,69.0,1.06,3.42,27.0,3,Low Engagement Product
5995.0,0.1403,513.84,81.98,0.0942,0.0549,8.07,935.0,7.78,4.2,643.0,2,Attract but Don't Convert
19838.0,0.0834,66.31,20.3,0.06,0.0386,7.35,124.0,3.22,3.03,476.0,3,Low Engagement Product
30846.0,0.0486,264.24,43.67,0.0123,0.0001,3.06,439.0,1.92,1.73,45.0,0,Invisible Product
49477.0,0.0691,261.73,33.62,0.0677,0.0426,4.88,392.0,1.0,4.07,187.0,3,Low Engagement Product
48504.0,0.067,52.14,25.4,0.1192,0.087,1.96,46.0,5.09,4.08,464.0,3,Low Engagement Product
32452.0,0.1109,521.37,85.95,0.0669,0.03,6.94,987.0,8.9,3.15,222.0,2,Attract but Don't Convert
39890.0,0.0521,411.69,72.02,0.0603,0.0145,2.13,819.0,3.18,3.16,10.0,0,Invisible Product
42019.0,0.1544,425.64,71.15,0.0671,0.0501,8.44,788.0,8.67,4.1,971.0,1,High Performer
5700.0,0.2021,155.54,32.8,0.0122,0.0114,3.52,292.0,1.62,2.24,36.0,4,Trust Issue Product
29224.0,0.0879,387.35,64.99,0.0988,0.042,4.67,668.0,6.89,3.54,42.0,2,Attract but Don't Convert
27743.0,0.0352,258.03,33.32,0.0759,0.0297,3.97,359.0,3.7,3.02,1.0,3,Low Engagement Product
40864.0,0.0394,239.04,41.83,0.0947,0.0633,5.14,320.0,4.85,3.73,477.0,3,Low Engagement Product
9107.0,0.1475,262.38,42.75,0.0802,0.0588,7.86,499.0,9.68,4.48,971.0,1,High Performer
45814.0,0.0613,441.75,75.96,0.065,0.028,6.04,853.0,6.23,4.16,18.0,2,Attract but Don't Convert
37510.0,0.0593,323.6,58.81,0.0949,0.0416,3.26,563.0,3.79,3.31,8.0,2,Attract but Don't Convert
44180.0,0.0673,313.4,59.54,0.0744,0.0268,3.07,576.0,3.02,2.56,16.0,0,Invisible Product
40547.0,0.0949,172.28,18.73,0.089,0.0557,5.57,284.0,7.52,4.24,360.0,3,Low Engagement Product
8308.0,0.0524,359.59,54.52,0.1039,0.0606,5.01,561.0,5.97,4.08,273.0,2,Attract but Don't Convert
18689.0,0.0642,315.82,59.42,0.0488,0.0275,4.72,615.0,7.2,3.32,212.0,2,Attract but Don't Convert
43584.0,0.0974,127.83,25.92,0.0809,0.0637,7.01,185.0,8.42,4.8,971.0,1,High Performer
17553.0,0.1143,205.11,33.73,0.067,0.0492,7.6,335.0,7.97,4.39,971.0,1,High Performer
36312.0,0.0887,61.0,10.28,0.0868,0.0475,4.71,20.0,3.9,3.53,272.0,3,Low Engagement Product
43625.0,0.0467,402.75,74.94,0.0764,0.0431,2.01,780.0,4.18,3.37,158.0,2,Attract but Don't Convert
47302.0,0.172,199.67,36.09,0.0992,0.0716,9.94,280.0,7.26,4.62,971.0,1,High Performer
32735.0,0.056,76.25,10.0,0.0464,0.0158,3.17,82.0,1.52,2.82,31.0,3,Low Engagement Product
33928.0,0.0634,264.42,52.44,0.1337,0.078,4.41,502.0,3.26,3.96,101.0,2,Attract but Don't Convert
18811.0,0.0471,373.89,67.31,0.0789,0.0454,4.88,695.0,1.59,3.97,62.0,2,Attract but Don't Convert
3520.0,0.1831,220.05,41.39,0.0176,0.0073,7.02,340.0,8.5,3.37,971.0,4,Trust Issue Product
31316.0,0.1002,504.15,74.84,0.0676,0.0252,5.31,865.0,7.65,3.02,24.0,2,Attract but Don't Convert
401.0,0.0953,132.97,29.78,0.0815,0.0479,8.21,220.0,3.04,4.1,465.0,3,Low Engagement Product
45336.0,0.1001,192.82,19.9,0.1052,0.0414,5.77,241.0,6.72,3.34,61.0,3,Low Engagement Product
49858.0,0.2274875,140.35,21.81,0.0333,0.0232,7.68,171.0,2.64,3.14,469.0,4,Trust Issue Product
799.0,0.0614,351.29,61.4,0.0906,0.0601,4.06,663.0,6.87,4.25,462.0,2,Attract but Don't Convert
290.0,0.0776,364.55,61.99,0.0984,0.0401,1.48,645.0,3.9,3.4,30.0,2,Attract but Don't Convert
10592.0,0.1668,287.94,52.1,0.0333,0.0201,7.91,481.0,5.67,2.8,209.0,4,Trust Issue Product
35843.0,0.0644,143.21,23.4,0.064,0.0354,4.39,236.0,3.26,3.61,46.0,3,Low Engagement Product
6202.0,0.034,124.61,33.2,0.0516,0.0192,1.61,215.0,1.58,1.94,20.0,0,Invisible Product
19878.0,0.1352,433.33,63.22,0.0996,0.0688,7.1,812.0,7.99,4.71,382.0,1,High Performer
26741.0,0.0606,132.75,19.24,0.0578,0.036,5.36,221.0,3.97,3.52,471.0,3,Low Engagement Product
34684.0,0.1142,368.52,67.98,0.0843,0.0603,7.07,666.0,8.5,4.61,959.0,1,High Performer
32845.0,0.0464,200.15,30.76,0.1095,0.0645,5.13,253.0,3.07,3.65,397.0,3,Low Engagement Product
23193.0,0.0747,119.17,31.33,0.0468,0.0296,6.29,160.0,3.69,3.79,356.0,3,Low Engagement Product
669.0,0.1041,429.68,71.99,0.1116,0.0851,8.52,727.0,7.16,4.55,971.0,1,High Performer
38310.0,0.2274875,299.87,51.42,0.0164,0.0041,1.72,517.0,3.5,2.25,16.0,4,Trust Issue Product
34763.0,0.0425,374.87,53.46,0.1072,0.0508,6.51,574.0,3.48,3.37,88.0,2,Attract but Don't Convert
36731.0,0.1117,51.73,12.94,0.0937,0.0695,5.89,76.0,4.59,4.4,477.0,3,Low Engagement Product
45781.0,0.0879,464.19,87.92,0.0766,0.043,3.4,951.0,9.22,3.76,326.0,2,Attract but Don't Convert
7555.0,0.0999,296.96,48.93,0.1036,0.0462,6.7,523.0,5.33,3.11,159.0,2,Attract but Don't Convert
4114.0,0.0634,118.49,24.13,0.1138,0.0819,4.54,161.0,3.66,4.5,499.0,3,Low Engagement Product
11193.0,0.0451,432.02,65.9,0.0805,0.0368,2.39,741.0,2.3,3.25,41.0,2,Attract but Don't Convert
18170.0,0.0067,369.59,59.25,0.0704,0.0278,3.1,603.0,3.14,2.68,16.0,0,Invisible Product
35877.0,0.0293,376.32,78.1,0.0558,0.0331,2.39,755.0,2.77,3.73,442.0,2,Attract but Don't Convert
16638.0,0.1634,305.56,57.41,0.1196,0.0688,8.75,558.0,9.94,4.42,45.0,1,High Performer
10829.0,0.0897,362.28,60.38,0.0687,0.0266,3.29,659.0,3.49,3.18,42.0,2,Attract but Don't Convert
34277.0,0.0742,69.43,21.75,0.0863,0.0503,5.74,125.0,5.13,3.59,103.0,3,Low Engagement Product
45117.0,0.1067,119.2,26.1,0.1099,0.0831,7.7,184.0,7.2,4.48,971.0,1,High Performer
884.0,0.1541,168.82,29.75,0.0827,0.0617,8.14,234.0,9.57,4.47,763.0,1,High Performer
27851.0,0.0385,98.25,19.12,0.0666,0.0251,1.23,90.0,2.73,2.55,26.0,3,Low Engagement Product
40964.0,0.0897,404.99,73.34,0.072,0.0536,8.15,735.0,3.72,3.34,362.0,2,Attract but Don't Convert
40428.0,0.0403,405.92,70.09,0.0362,0.0148,3.1,684.0,2.44,2.85,27.0,0,Invisible Product
12633.0,0.1027,335.97,57.85,0.0894,0.0521,9.32,598.0,5.89,4.11,200.0,2,Attract but Don't Convert
40211.0,0.0675,110.08,11.83,0.0801,0.0433,7.33,109.0,3.29,3.65,485.0,3,Low Engagement Product
40074.0,0.0658,408.73,73.7,0.1049,0.0617,6.18,791.0,2.24,4.32,175.0,2,Attract but Don't Convert
5901.0,0.1244,461.05,80.65,0.0513,0.0255,7.77,893.0,7.98,4.33,135.0,2,Attract but Don't Convert
19290.0,0.0306,195.04,32.51,0.0315,0.0218,1.21,247.0,1.88,1.03,38.0,0,Invisible Product
49789.0,0.0999,69.24,11.79,0.0737,0.0271,5.52,98.0,9.63,3.7,49.0,3,Low Engagement Product
38854.0,0.1229,363.77,62.66,0.0986,0.0376,6.34,627.0,6.49,3.51,73.0,2,Attract but Don't Convert
29692.0,0.0773,203.46,40.08,0.0967,0.0609,5.58,368.0,9.05,4.45,461.0,1,High Performer
10747.0,0.1329,468.3,74.01,0.0967,0.0694,7.13,861.0,9.18,4.5,826.0,1,High Performer
8816.0,0.1781,483.78,72.67,0.0155,0.0148,6.35,913.0,8.81,3.3,193.0,4,Trust Issue Product
23455.0,0.1221,176.82,35.55,0.1085,0.0802,9.69,265.0,8.9,4.48,971.0,1,High Performer
22109.0,0.0945,189.72,28.33,0.0938,0.0495,6.64,291.0,6.82,3.31,279.0,3,Low Engagement Product
24476.0,0.0086,227.77,36.36,0.02,0.006,2.97,422.0,2.42,1.85,0.0,0,Invisible Product
45191.0,0.0829,389.0,62.22,0.0761,0.0452,7.39,688.0,2.71,3.73,139.0,2,Attract but Don't Convert
4880.0,0.051,74.65,26.66,0.093,0.032,1.47,135.0,1.02,2.93,15.0,3,Low Engagement Product
2468.0,0.2274875,291.52,47.3,0.021,0.0148,7.98,454.0,5.15,2.1,494.0,4,Trust Issue Product
12139.0,0.1767,311.68,56.14,0.1114,0.0623,8.03,549.0,9.25,4.32,419.0,1,High Performer
6755.0,0.0803,199.94,46.64,0.0466,0.0234,6.87,461.0,6.13,3.16,248.0,3,Low Engagement Product
41041.0,0.0378,99.33,26.79,0.0097,0.0027,3.88,191.0,2.29,2.01,2.0,0,Invisible Product
4595.0,0.1505,61.19,11.78,0.0803,0.044,8.1,35.0,8.34,4.3,386.0,3,Low Engagement Product
10993.0,0.2089,539.21,86.05,0.0119,0.0047,2.28,980.0,2.88,2.17,14.0,4,Trust Issue Product
25647.0,0.077,407.69,68.48,0.1141,0.0704,2.87,771.0,8.01,4.28,391.0,2,Attract but Don't Convert
22486.0,0.1736,491.64,81.83,0.1293,0.0972,9.2,917.0,9.35,4.45,971.0,1,High Performer
13503.0,0.0827,82.01,28.07,0.0577,0.0392,8.74,75.0,5.44,4.4,456.0,3,Low Engagement Product
32197.0,0.1265,361.22,61.65,0.084,0.0527,5.29,610.0,10.0,4.11,284.0,2,Attract but Don't Convert
13221.0,0.1096,109.16,15.47,0.1146,0.0621,4.85,122.0,8.4,4.48,87.0,3,Low Engagement Product
11066.0,0.001,170.29,27.59,0.0656,0.0245,2.95,303.0,2.31,3.38,3.0,0,Invisible Product
33721.0,0.0401,419.29,67.47,0.0817,0.0398,3.85,724.0,3.13,2.38,35.0,2,Attract but Don't Convert
28412.0,0.0823,254.53,44.33,0.0513,0.0228,2.28,536.0,2.34,1.48,29.0,0,Invisible Product
49826.0,0.2274875,342.9,65.49,0.0319,0.0154,3.45,637.0,2.32,3.05,28.0,4,Trust Issue Product
22777.0,0.0409,190.9,21.0,0.0464,0.0135,2.55,297.0,1.87,2.3,22.0,0,Invisible Product
31389.0,0.0504,457.88,80.76,0.0733,0.0144,3.52,904.0,2.57,3.47,4.0,2,Attract but Don't Convert
31124.0,0.1781,346.6,51.48,0.097,0.0586,8.66,631.0,9.64,4.8,630.0,1,High Performer
42775.0,0.0733,425.57,73.76,0.0875,0.05,6.55,769.0,5.82,3.07,336.0,2,Attract but Don't Convert
4877.0,0.1307,158.48,29.25,0.1129,0.0733,9.76,288.0,9.47,4.25,971.0,1,High Performer
29849.0,0.0949,459.81,81.68,0.0885,0.0401,5.02,852.0,7.93,3.5,134.0,2,Attract but Don't Convert
15438.0,0.0376,215.04,32.7,0.0645,0.0252,1.2,419.0,2.33,2.8,46.0,0,Invisible Product
2591.0,0.1206,311.11,57.41,0.0886,0.0679,8.03,522.0,7.64,4.85,971.0,1,High Performer
27336.0,0.0662,93.17,20.16,0.0807,0.0346,4.74,105.0,3.61,3.2,18.0,3,Low Engagement Product
48196.0,0.1869,214.27,36.95,0.0301,0.0107,6.57,339.0,6.59,2.38,298.0,4,Trust Issue Product
14699.0,0.1576,54.11,10.0,0.1503,0.1134625,9.73,51.0,9.67,4.72,971.0,1,High Performer
19608.0,0.0314,174.18,36.85,0.064,0.0361,7.39,355.0,1.83,4.34,136.0,3,Low Engagement Product
3151.0,0.0772,62.35,19.19,0.0667,0.0362,5.52,70.0,6.23,3.67,225.0,3,Low Engagement Product
48847.0,0.1021,113.52,13.66,0.0637,0.0409,8.4,98.0,7.4,4.26,971.0,3,Low Engagement Product
49256.0,0.0605,408.83,66.8,0.0866,0.0591,6.53,717.0,4.47,4.24,125.0,2,Attract but Don't Convert
21706.0,0.0711,161.41,23.94,0.0577,0.0353,6.46,193.0,7.77,4.27,326.0,3,Low Engagement Product
21799.0,0.0913,514.61,88.27,0.097,0.0513,3.84,967.0,7.72,3.21,115.0,2,Attract but Don't Convert
976.0,0.1238,334.66,53.99,0.1145,0.0769,7.04,637.0,8.32,4.01,971.0,1,High Performer
32193.0,0.1966,301.73,58.86,0.0358,0.0238,7.4,520.0,3.37,2.69,222.0,4,Trust Issue Product
4242.0,0.1384,323.16,62.2,0.0751,0.0428,7.12,594.0,8.83,4.08,441.0,1,High Performer
15302.0,0.171,66.34,10.0,0.0229,0.0115,2.83,95.0,3.7,2.81,10.0,4,Trust Issue Product
39834.0,0.0459,162.8,26.98,0.0562,0.0249,5.72,335.0,5.85,3.28,53.0,3,Low Engagement Product
7179.0,0.0403,462.69,85.19,0.0581,0.0231,1.57,852.0,2.11,2.08,18.0,0,Invisible Product
8087.0,0.0487,244.74,41.69,0.0549,0.0197,3.58,392.0,2.42,3.29,7.0,0,Invisible Product
39667.0,0.0223,56.7,10.0,0.0927,0.0494,1.18,100.0,1.33,2.61,42.0,3,Low Engagement Product
29040.0,0.2274875,505.78,78.89,0.0291,0.0126,3.81,892.0,2.89,2.69,74.0,4,Trust Issue Product
37333.0,0.0767,364.49,61.27,0.0793,0.033,4.36,659.0,7.35,3.58,94.0,2,Attract but Don't Convert
17119.0,0.0827,389.21,70.32,0.0791,0.0406,8.38,714.0,1.25,4.0,66.0,2,Attract but Don't Convert
46285.0,0.1204,392.61,76.64,0.0983,0.0556,9.44,774.0,9.23,4.88,55.0,2,Attract but Don't Convert
18177.0,0.0594,398.55,67.91,0.0757,0.0279,3.63,716.0,1.36,1.89,10.0,0,Invisible Product
26358.0,0.0405,382.45,69.22,0.0772,0.0408,5.58,751.0,1.15,4.31,241.0,2,Attract but Don't Convert
21236.0,0.006,55.9,14.83,0.0625,0.0167,3.28,90.0,2.97,2.16,8.0,0,Invisible Product
8411.0,0.0444,490.55,96.08,0.0388,0.0242,1.7,988.0,3.92,1.7,45.0,0,Invisible Product
17314.0,0.1147,520.51,77.73,0.1219,0.0936,8.71,873.0,9.72,4.81,971.0,1,High Performer
14198.0,0.0432,371.54,67.38,0.0603,0.0338,2.78,685.0,6.17,3.62,289.0,2,Attract but Don't Convert
28351.0,0.1282,405.81,66.71,0.0953,0.0654,8.06,776.0,7.21,4.46,111.0,2,Attract but Don't Convert
38045.0,0.1253,364.66,57.35,0.0843,0.0502,8.69,671.0,5.52,3.61,181.0,2,Attract but Don't Convert
47130.0,0.0901,64.96,18.15,0.0628,0.0317,7.47,90.0,4.83,3.32,114.0,3,Low Engagement Product
26045.0,0.0016,58.92,13.3,0.0932,0.0425,3.58,65.0,2.0,3.4,24.0,3,Low Engagement Product
25416.0,0.0954,70.44,10.0,0.0701,0.0525,4.73,66.0,6.58,3.79,461.0,3,Low Engagement Product
32317.0,0.1605,326.87,57.19,0.0386,0.0114,2.28,610.0,8.54,2.13,15.0,4,Trust Issue Product
8408.0,0.1299,252.98,57.72,0.1039,0.0621,9.19,441.0,4.45,3.19,460.0,1,High Performer
6049.0,0.1006,160.66,23.25,0.0941,0.0458,5.29,168.0,2.88,3.03,43.0,3,Low Engagement Product
1250.0,0.0858,457.83,82.82,0.1227,0.0772,10.0,929.0,5.45,4.12,418.0,2,Attract but Don't Convert
24044.0,0.1613,81.73,20.43,0.066,0.0398,9.91,149.0,5.01,4.4,382.0,3,Low Engagement Product
34799.0,0.015,277.37,53.99,0.0787,0.0393,4.19,475.0,1.96,3.66,36.0,0,Invisible Product
9304.0,0.0517,386.37,61.91,0.0689,0.03,4.58,658.0,3.74,3.1,27.0,2,Attract but Don't Convert
1181.0,0.1436,537.84,82.92,0.0853,0.0417,6.93,896.0,9.47,4.11,14.0,2,Attract but Don't Convert
29405.0,0.0165,363.29,65.58,0.0941,0.0459,2.49,650.0,1.63,4.3,127.0,2,Attract but Don't Convert
16996.0,0.0205,498.12,95.32,0.0507,0.037,2.61,985.0,2.29,2.75,24.0,2,Attract but Don't Convert
46275.0,0.2065,504.11,77.4,0.0388,0.0261,9.13,888.0,8.76,3.11,971.0,4,Trust Issue Product
7905.0,0.0674,294.49,47.11,0.1445,0.0867,9.7,524.0,2.85,3.49,481.0,1,High Performer
